_id,aqi,temperature,humidity,pm2_5,pm10,timestamp,dataSource,location,__v,location.latitude,location.longitude
69b272c6038302abb3809688,95,37.3,37.3,33,35,2026-03-12T08:01:10.840Z,real,,0,23.0647285,72.4390715
69b272cb038302abb380968a,95,37.2,37.4,33,35,2026-03-12T08:01:15.966Z,real,,0,23.0647285,72.4390715
69b272d0038302abb380968c,95,37.0,39.1,33,35,2026-03-12T08:01:20.880Z,real,,0,23.0647285,72.4390715
69b272d5038302abb380968e,95,37.0,40.9,33,35,2026-03-12T08:01:25.996Z,real,,0,23.0647285,72.4390715
69b272da038302abb3809690,95,37.0,41.6,33,35,2026-03-12T08:01:30.916Z,real,,0,23.0647285,72.4390715
69b272df038302abb3809692,95,37.0,41.5,33,35,2026-03-12T08:01:35.819Z,real,,0,23.0647285,72.4390715
69b272e4038302abb3809694,95,37.0,41.2,33,35,2026-03-12T08:01:40.948Z,real,,0,23.0647285,72.4390715
69b272e9038302abb3809696,95,37.0,40.6,33,35,2026-03-12T08:01:45.855Z,real,,0,23.0647285,72.4390715
69b272ee038302abb3809698,95,37.1,41.8,33,35,2026-03-12T08:01:50.980Z,real,,0,23.0647285,72.4390715
69b272f3038302abb380969a,99,37.0,40.6,35,37,2026-03-12T08:01:55.893Z,real,,0,23.0647285,72.4390715
69b272f8038302abb380969c,99,37.0,41.4,35,38,2026-03-12T08:02:00.811Z,real,,0,23.0647285,72.4390715
69b272fd038302abb380969e,99,37.0,41.4,35,38,2026-03-12T08:02:05.936Z,real,,0,23.0647285,72.4390715
69b27302038302abb38096a0,99,37.0,41.1,35,38,2026-03-12T08:02:10.839Z,real,,0,23.0647285,72.4390715
69b27307038302abb38096a2,99,36.9,40.5,35,38,2026-03-12T08:02:15.968Z,real,,0,23.0647285,72.4390715
69b2730c038302abb38096a4,99,37.0,39.9,35,38,2026-03-12T08:02:20.877Z,real,,0,23.0647285,72.4390715
69b27311038302abb38096a6,99,37.0,39.7,35,38,2026-03-12T08:02:25.866Z,real,,0,23.0647285,72.4390715
69b27316038302abb38096a8,99,37.0,40.1,35,38,2026-03-12T08:02:30.922Z,real,,0,23.0647285,72.4390715
69b2731b038302abb38096aa,99,37.0,40.1,35,38,2026-03-12T08:02:35.858Z,real,,0,23.0647285,72.4390715
69b27320038302abb38096ac,99,37.0,40.5,35,38,2026-03-12T08:02:40.958Z,real,,0,23.0647285,72.4390715
69b27325038302abb38096ae,99,37.0,40.8,35,38,2026-03-12T08:02:45.865Z,real,,0,23.0647285,72.4390715
69b2732b038302abb38096b0,99,37.0,40.5,35,38,2026-03-12T08:02:51.002Z,real,,0,23.0647285,72.4390715
69b2732f038302abb38096b2,99,37.0,40.5,35,38,2026-03-12T08:02:55.897Z,real,,0,23.0647285,72.4390715
69b27334038302abb38096b4,99,37.0,40.2,35,38,2026-03-12T08:03:00.820Z,real,,0,23.0647285,72.4390715
69b27339038302abb38096b6,99,37.0,40.4,35,38,2026-03-12T08:03:05.936Z,real,,0,23.0647285,72.4390715
69b2733e038302abb38096b8,99,37.0,40.6,35,38,2026-03-12T08:03:10.846Z,real,,0,23.0647285,72.4390715
69b27343038302abb38096ba,99,37.1,41.0,35,38,2026-03-12T08:03:15.976Z,real,,0,23.0647285,72.4390715
69b27348038302abb38096bc,99,37.1,40.2,35,38,2026-03-12T08:03:20.885Z,real,,0,23.0647285,72.4390715
69b2734e038302abb38096be,99,37.1,40.0,35,38,2026-03-12T08:03:26.012Z,real,,0,23.0647285,72.4390715
69b27352038302abb38096c0,99,37.1,40.0,35,38,2026-03-12T08:03:30.922Z,real,,0,23.0647285,72.4390715
69b27357038302abb38096c2,99,37.1,40.1,35,38,2026-03-12T08:03:35.885Z,real,,0,23.0647285,72.4390715
69b2735c038302abb38096c4,99,37.1,39.7,35,38,2026-03-12T08:03:40.852Z,real,,0,23.0647285,72.4390715
69b27361038302abb38096c6,99,37.0,39.4,35,38,2026-03-12T08:03:45.873Z,real,,0,23.0647285,72.4390715
69b27366038302abb38096c8,99,37.0,39.9,35,38,2026-03-12T08:03:50.989Z,real,,0,23.0647285,72.4390715
69b2736b038302abb38096ca,99,37.0,39.7,35,38,2026-03-12T08:03:55.907Z,real,,0,23.0647285,72.4390715
69b27371038302abb38096cc,99,37.0,39.6,35,38,2026-03-12T08:04:01.037Z,real,,0,23.0647285,72.4390715
69b27375038302abb38096ce,99,37.0,39.4,35,38,2026-03-12T08:04:05.935Z,real,,0,23.0647285,72.4390715
69b2737a038302abb38096d0,99,37.0,39.5,35,38,2026-03-12T08:04:10.856Z,real,,0,23.0647285,72.4390715
69b2737f038302abb38096d2,99,37.0,39.7,35,38,2026-03-12T08:04:15.976Z,real,,0,23.0647285,72.4390715
69b27384038302abb38096d4,99,37.0,40.4,35,38,2026-03-12T08:04:20.909Z,real,,0,23.0647285,72.4390715
69b27389038302abb38096d6,107,37.0,40.4,38,40,2026-03-12T08:04:25.820Z,real,,0,23.0647285,72.4390715
69b2738e038302abb38096d8,107,37.1,40.6,38,40,2026-03-12T08:04:30.929Z,real,,0,23.0647285,72.4390715
69b27393038302abb38096da,107,37.1,40.6,38,40,2026-03-12T08:04:35.858Z,real,,0,23.0647285,72.4390715
69b27398038302abb38096dc,107,37.1,39.7,38,40,2026-03-12T08:04:40.976Z,real,,0,23.0647285,72.4390715
69b2739d038302abb38096de,107,37.2,39.5,38,40,2026-03-12T08:04:45.878Z,real,,0,23.0647285,72.4390715
69b273a3038302abb38096e0,107,37.2,39.2,38,40,2026-03-12T08:04:51.025Z,real,,0,23.0647285,72.4390715
69b273a7038302abb38096e2,107,37.2,39.6,38,40,2026-03-12T08:04:55.911Z,real,,0,23.0647285,72.4390715
69b273ac038302abb38096e4,107,37.2,39.7,38,40,2026-03-12T08:05:00.834Z,real,,0,23.0647285,72.4390715
69b273b1038302abb38096e6,107,37.2,39.9,38,40,2026-03-12T08:05:05.950Z,real,,0,23.0647285,72.4390715
69b273b6038302abb38096e8,107,37.2,39.9,38,40,2026-03-12T08:05:10.861Z,real,,0,23.0647285,72.4390715
69b273bb038302abb38096ea,107,37.2,43.4,38,40,2026-03-12T08:05:15.985Z,real,,0,23.0647285,72.4390715
69b273c0038302abb38096ec,107,37.2,41.0,38,40,2026-03-12T08:05:20.904Z,real,,0,23.0647285,72.4390715
69b273c5038302abb38096ee,107,37.2,39.8,38,40,2026-03-12T08:05:25.812Z,real,,0,23.0647285,72.4390715
69b273cb038302abb38096f0,107,37.2,39.6,38,40,2026-03-12T08:05:31.051Z,real,,0,23.0647285,72.4390715
69b273cf038302abb38096f2,107,37.2,39.8,38,40,2026-03-12T08:05:35.864Z,real,,0,23.0647285,72.4390715
69b273d4038302abb38096f4,107,37.3,39.5,38,40,2026-03-12T08:05:40.971Z,real,,0,23.0647285,72.4390715
69b273d9038302abb38096f6,107,37.3,39.0,38,40,2026-03-12T08:05:45.949Z,real,,0,23.0647285,72.4390715
69b273de038302abb38096f8,107,37.3,39.4,38,40,2026-03-12T08:05:50.996Z,real,,0,23.0647285,72.4390715
69b273e3038302abb38096fa,107,37.2,39.3,38,40,2026-03-12T08:05:55.943Z,real,,0,23.0647285,72.4390715
69b273e8038302abb38096fc,139,37.3,39.4,51,54,2026-03-12T08:06:00.834Z,real,,0,23.0647285,72.4390715
69b273ed038302abb38096fe,139,37.2,39.3,51,54,2026-03-12T08:06:05.951Z,real,,0,23.0647285,72.4390715
69b273f2038302abb3809700,139,37.3,39.0,51,54,2026-03-12T08:06:10.882Z,real,,0,23.0647285,72.4390715
69b273f7038302abb3809702,139,37.2,39.0,51,54,2026-03-12T08:06:15.987Z,real,,0,23.0647285,72.4390715
69b273fd038302abb3809704,139,37.2,39.2,51,54,2026-03-12T08:06:21.003Z,real,,0,23.0647285,72.4390715
69b27401038302abb3809706,139,37.2,38.9,51,54,2026-03-12T08:06:25.912Z,real,,0,23.0647285,72.4390715
69b27406038302abb3809708,139,37.2,38.6,51,54,2026-03-12T08:06:30.944Z,real,,0,23.0647285,72.4390715
69b2740b038302abb380970a,139,37.2,38.8,51,54,2026-03-12T08:06:35.852Z,real,,0,23.0647285,72.4390715
69b27411038302abb380970c,139,37.2,38.8,51,54,2026-03-12T08:06:41.017Z,real,,0,23.0647285,72.4390715
69b27415038302abb380970e,139,37.1,38.9,51,54,2026-03-12T08:06:45.881Z,real,,0,23.0647285,72.4390715
69b2741a038302abb3809710,139,37.1,38.9,51,54,2026-03-12T08:06:50.803Z,real,,0,23.0647285,72.4390715
69b2741f038302abb3809712,139,37.1,39.0,51,54,2026-03-12T08:06:55.915Z,real,,0,23.0647285,72.4390715
69b27424038302abb3809714,139,37.1,39.2,51,54,2026-03-12T08:07:00.833Z,real,,0,23.0647285,72.4390715
69b27429038302abb3809716,139,37.2,39.4,51,54,2026-03-12T08:07:05.958Z,real,,0,23.0647285,72.4390715
69b2742e038302abb3809718,139,37.2,39.7,51,54,2026-03-12T08:07:10.867Z,real,,0,23.0647285,72.4390715
69b274fc038302abb380971b,63,36.8,38.6,18,18,2026-03-12T08:10:36.079Z,real,,0,23.0647285,72.4390715
69b274fc038302abb380971d,63,36.8,38.6,18,18,2026-03-12T08:10:36.114Z,real,,0,23.0647285,72.4390715
69b27500038302abb380971f,112,36.8,39.3,40,40,2026-03-12T08:10:40.984Z,real,,0,23.0647285,72.4390715
69b27505038302abb3809721,107,36.7,41.5,38,42,2026-03-12T08:10:45.953Z,real,,0,23.0647285,72.4390715
69b2750a038302abb3809723,91,36.7,42.1,31,35,2026-03-12T08:10:50.845Z,real,,0,23.0647285,72.4390715
69b27510038302abb3809725,91,36.7,40.9,31,35,2026-03-12T08:10:56.155Z,real,,0,23.0647285,72.4390715
69b27514038302abb3809727,93,36.6,40.5,32,36,2026-03-12T08:11:00.863Z,real,,0,23.0647285,72.4390715
69b27519038302abb3809729,95,36.6,40.5,33,38,2026-03-12T08:11:05.989Z,real,,0,23.0647285,72.4390715
69b2751e038302abb380972b,99,36.5,40.4,35,39,2026-03-12T08:11:10.888Z,real,,0,23.0647285,72.4390715
69b27524038302abb380972d,102,36.4,40.4,36,41,2026-03-12T08:11:16.012Z,real,,0,23.0647285,72.4390715
69b27529038302abb380972f,105,36.4,40.5,37,42,2026-03-12T08:11:21.125Z,real,,0,23.0647285,72.4390715
69b2752d038302abb3809731,107,36.4,40.7,38,43,2026-03-12T08:11:25.845Z,real,,0,23.0647285,72.4390715
69b27533038302abb3809733,107,36.4,40.9,38,43,2026-03-12T08:11:31.087Z,real,,0,23.0647285,72.4390715
69b27537038302abb3809735,107,36.4,41.0,38,43,2026-03-12T08:11:35.963Z,real,,0,23.0647285,72.4390715
69b2753d038302abb3809737,107,36.4,42.7,38,43,2026-03-12T08:11:41.131Z,real,,0,23.0647285,72.4390715
69b27541038302abb3809739,107,36.3,44.0,38,43,2026-03-12T08:11:45.963Z,real,,0,23.0647285,72.4390715
69b27546038302abb380973b,107,36.3,44.7,38,43,2026-03-12T08:11:50.838Z,real,,0,23.0647285,72.4390715
69b2754b038302abb380973d,107,36.4,47.1,38,43,2026-03-12T08:11:55.958Z,real,,0,23.0647285,72.4390715
69b27550038302abb380973f,107,36.4,45.2,38,43,2026-03-12T08:12:00.858Z,real,,0,23.0647285,72.4390715
69b27556038302abb3809741,107,36.4,46.0,38,43,2026-03-12T08:12:06.043Z,real,,0,23.0647285,72.4390715
69b2755a038302abb3809743,107,36.4,44.7,38,43,2026-03-12T08:12:10.900Z,real,,0,23.0647285,72.4390715
69b2755f038302abb3809745,107,36.4,48.2,38,43,2026-03-12T08:12:15.811Z,real,,0,23.0647285,72.4390715
69b27564038302abb3809747,107,36.4,45.0,38,43,2026-03-12T08:12:20.934Z,real,,0,23.0647285,72.4390715
69b27569038302abb3809749,107,36.4,44.9,38,43,2026-03-12T08:12:25.860Z,real,,0,23.0647285,72.4390715
69b2756e038302abb380974b,107,36.4,44.6,38,43,2026-03-12T08:12:30.966Z,real,,0,23.0647285,72.4390715
69b27573038302abb380974d,107,36.4,42.8,38,43,2026-03-12T08:12:35.884Z,real,,0,23.0647285,72.4390715
69b27578038302abb380974f,107,36.4,41.9,38,43,2026-03-12T08:12:40.799Z,real,,0,23.0647285,72.4390715
69b2757d038302abb3809751,107,36.4,42.6,38,43,2026-03-12T08:12:45.929Z,real,,0,23.0647285,72.4390715
69b27582038302abb3809753,107,36.4,41.1,38,43,2026-03-12T08:12:50.833Z,real,,0,23.0647285,72.4390715
69b27587038302abb3809755,107,36.4,40.7,38,43,2026-03-12T08:12:55.953Z,real,,0,23.0647285,72.4390715
69b2758c038302abb3809757,107,36.4,41.1,38,43,2026-03-12T08:13:00.870Z,real,,0,23.0647285,72.4390715
69b27592038302abb3809759,107,36.4,40.5,38,43,2026-03-12T08:13:06.188Z,real,,0,23.0647285,72.4390715
69b27596038302abb380975b,107,36.4,38.5,38,43,2026-03-12T08:13:10.907Z,real,,0,23.0647285,72.4390715
69b2759b038302abb380975d,107,36.4,39.4,38,43,2026-03-12T08:13:15.822Z,real,,0,23.0647285,72.4390715
69b275a0038302abb380975f,107,36.3,39.9,38,43,2026-03-12T08:13:20.944Z,real,,0,23.0647285,72.4390715
69b275a6038302abb3809761,107,36.2,39.2,38,43,2026-03-12T08:13:26.054Z,real,,0,23.0647285,72.4390715
69b275ab038302abb3809764,107,36.1,39.5,38,43,2026-03-12T08:13:31.010Z,real,,0,23.0647285,72.4390715
69b275b0038302abb3809766,107,36.1,39.8,38,43,2026-03-12T08:13:36.096Z,real,,0,23.0647285,72.4390715
69b275b5038302abb3809768,107,36.0,38.8,38,43,2026-03-12T08:13:41.618Z,real,,0,23.0647285,72.4390715
69b275ba038302abb380976a,107,35.9,38.5,38,43,2026-03-12T08:13:46.135Z,real,,0,23.0647285,72.4390715
69b275bf038302abb380976c,107,35.8,38.4,38,43,2026-03-12T08:13:51.043Z,real,,0,23.0647285,72.4390715
69b275c4038302abb380976e,107,35.7,38.4,38,43,2026-03-12T08:13:56.168Z,real,,0,23.0647285,72.4390715
69b275c8038302abb3809770,501,35.8,39.0,15616,16896,2026-03-12T08:14:00.867Z,real,,0,23.0647285,72.4390715
69b275ce038302abb3809772,501,35.8,39.4,15616,16896,2026-03-12T08:14:06.004Z,real,,0,23.0647285,72.4390715
69b275d2038302abb3809774,501,35.9,41.8,15616,16896,2026-03-12T08:14:10.914Z,real,,0,23.0647285,72.4390715
69b275d7038302abb3809776,501,35.8,41.6,15616,16896,2026-03-12T08:14:15.830Z,real,,0,23.0647285,72.4390715
69b275dd038302abb3809778,501,35.8,39.8,15616,16896,2026-03-12T08:14:21.148Z,real,,0,23.0647285,72.4390715
69b275e1038302abb380977a,501,35.8,39.3,15616,16896,2026-03-12T08:14:25.857Z,real,,0,23.0647285,72.4390715
69b275e7038302abb380977c,501,35.8,39.5,15616,16896,2026-03-12T08:14:31.020Z,real,,0,23.0647285,72.4390715
69b275eb038302abb380977e,501,35.8,40.7,15616,16896,2026-03-12T08:14:35.902Z,real,,0,23.0647285,72.4390715
69b275f0038302abb3809780,501,35.9,41.6,15616,16896,2026-03-12T08:14:40.819Z,real,,0,23.0647285,72.4390715
69b275f5038302abb3809782,501,35.9,41.6,15616,16896,2026-03-12T08:14:45.948Z,real,,0,23.0647285,72.4390715
69b275fb038302abb3809784,501,35.9,41.6,15616,16896,2026-03-12T08:14:51.044Z,real,,0,23.0647285,72.4390715
69b27600038302abb3809786,501,35.9,39.7,15616,16896,2026-03-12T08:14:56.161Z,real,,0,23.0647285,72.4390715
69b27604038302abb3809788,501,35.9,40.9,15616,16896,2026-03-12T08:15:00.992Z,real,,0,23.0647285,72.4390715
69b2760a038302abb380978a,501,35.9,39.9,15616,16896,2026-03-12T08:15:06.026Z,real,,0,23.0647285,72.4390715
69b2760e038302abb380978c,501,36.0,38.8,15616,16896,2026-03-12T08:15:10.914Z,real,,0,23.0647285,72.4390715
69b27613038302abb380978e,501,36.4,38.6,15616,16896,2026-03-12T08:15:15.846Z,real,,0,23.0647285,72.4390715
69b27618038302abb3809790,501,36.7,38.7,15616,16896,2026-03-12T08:15:20.981Z,real,,0,23.0647285,72.4390715
69b2761d038302abb3809792,501,36.8,38.1,15616,16896,2026-03-12T08:15:25.875Z,real,,0,23.0647285,72.4390715
69b27622038302abb3809794,501,37.1,38.1,15616,16896,2026-03-12T08:15:30.992Z,real,,0,23.0647285,72.4390715
69b27627038302abb3809796,501,37.0,37.9,15616,16896,2026-03-12T08:15:35.906Z,real,,0,23.0647285,72.4390715
69b2762d038302abb3809798,501,36.8,37.8,15616,16896,2026-03-12T08:15:41.035Z,real,,0,23.0647285,72.4390715
69b27632038302abb380979a,501,36.6,37.4,15616,16896,2026-03-12T08:15:46.025Z,real,,0,23.0647285,72.4390715
69b27636038302abb380979c,501,37.1,37.8,15616,16896,2026-03-12T08:15:50.952Z,real,,0,23.0647285,72.4390715
69b2763b038302abb380979e,501,37.4,38.0,15616,16896,2026-03-12T08:15:55.973Z,real,,0,23.0647285,72.4390715
69b27641038302abb38097a0,501,37.6,38.1,15616,16896,2026-03-12T08:16:01.081Z,real,,0,23.0647285,72.4390715
69b27646038302abb38097a2,501,37.9,37.9,15616,16896,2026-03-12T08:16:06.035Z,real,,0,23.0647285,72.4390715
69b2764a038302abb38097a4,501,38.2,37.6,15616,16896,2026-03-12T08:16:10.934Z,real,,0,23.0647285,72.4390715
69b2764f038302abb38097a6,501,38.4,36.0,15616,16896,2026-03-12T08:16:15.854Z,real,,0,23.0647285,72.4390715
69b27654038302abb38097a8,501,38.2,36.8,15616,16896,2026-03-12T08:16:20.952Z,real,,0,23.0647285,72.4390715
69b27659038302abb38097aa,501,38.0,35.8,15616,16896,2026-03-12T08:16:25.880Z,real,,0,23.0647285,72.4390715
69b2765e038302abb38097ac,501,37.7,35.5,15616,16896,2026-03-12T08:16:30.991Z,real,,0,23.0647285,72.4390715
69b27663038302abb38097ae,501,37.8,35.8,15616,16896,2026-03-12T08:16:35.807Z,real,,0,23.0647285,72.4390715
69b27668038302abb38097b0,156,38.2,36.1,66,71,2026-03-12T08:16:40.822Z,real,,0,23.0647285,72.4390715
69b2766d038302abb38097b2,157,38.6,37.2,68,73,2026-03-12T08:16:45.950Z,real,,0,23.0647285,72.4390715
69b27672038302abb38097b4,158,38.6,36.2,69,74,2026-03-12T08:16:50.862Z,real,,0,23.0647285,72.4390715
69b27677038302abb38097b6,158,38.7,36.1,69,74,2026-03-12T08:16:55.985Z,real,,0,23.0647285,72.4390715
69b2767c038302abb38097b8,158,38.6,35.8,69,74,2026-03-12T08:17:00.897Z,real,,0,23.0647285,72.4390715
69b27681038302abb38097ba,158,38.4,35.8,69,74,2026-03-12T08:17:05.804Z,real,,0,23.0647285,72.4390715
69b27686038302abb38097bc,158,38.6,35.3,69,74,2026-03-12T08:17:10.924Z,real,,0,23.0647285,72.4390715
69b2768b038302abb38097be,158,38.5,35.1,69,74,2026-03-12T08:17:15.836Z,real,,0,23.0647285,72.4390715
69b27690038302abb38097c0,158,38.7,35.2,69,74,2026-03-12T08:17:20.962Z,real,,0,23.0647285,72.4390715
69b27695038302abb38097c2,158,39.2,35.1,69,74,2026-03-12T08:17:25.874Z,real,,0,23.0647285,72.4390715
69b2769a038302abb38097c4,158,39.4,35.1,69,74,2026-03-12T08:17:30.997Z,real,,0,23.0647285,72.4390715
69b2769f038302abb38097c6,158,39.5,35.1,69,74,2026-03-12T08:17:35.911Z,real,,0,23.0647285,72.4390715
69b276a4038302abb38097c8,158,39.5,35.2,69,74,2026-03-12T08:17:40.837Z,real,,0,23.0647285,72.4390715
69b276a9038302abb38097ca,158,39.7,36.0,69,74,2026-03-12T08:17:45.963Z,real,,0,23.0647285,72.4390715
69b276af038302abb38097cd,158,39.8,36.1,69,74,2026-03-12T08:17:51.069Z,real,,0,23.0647285,72.4390715
69b276b7038302abb38097cf,158,39.9,35.4,69,74,2026-03-12T08:17:59.377Z,real,,0,23.0647285,72.4390715
69b276b9038302abb38097d1,158,40.1,35.8,69,74,2026-03-12T08:18:01.089Z,real,,0,23.0647285,72.4390715
69b276be038302abb38097d3,158,40.0,35.4,69,74,2026-03-12T08:18:06.227Z,real,,0,23.0647285,72.4390715
69b276c3038302abb38097d5,158,39.7,35.3,69,74,2026-03-12T08:18:11.999Z,real,,0,23.0647285,72.4390715
69b276c8038302abb38097d7,158,39.4,35.0,69,74,2026-03-12T08:18:16.270Z,real,,0,23.0647285,72.4390715
69b276cd038302abb38097d9,158,39.3,34.9,69,74,2026-03-12T08:18:21.175Z,real,,0,23.0647285,72.4390715
69b276d2038302abb38097db,158,39.2,35.0,69,74,2026-03-12T08:18:26.094Z,real,,0,23.0647285,72.4390715
69b276d7038302abb38097dd,158,39.7,34.9,69,74,2026-03-12T08:18:31.241Z,real,,0,23.0647285,72.4390715
69b276dc038302abb38097df,158,40.0,35.0,69,74,2026-03-12T08:18:36.325Z,real,,0,23.0647285,72.4390715
69b276e1038302abb38097e1,158,40.3,35.1,69,74,2026-03-12T08:18:41.435Z,real,,0,23.0647285,72.4390715
69b276e5038302abb38097e3,158,40.5,35.1,69,74,2026-03-12T08:18:45.971Z,real,,0,23.0647285,72.4390715
69b276eb038302abb38097e6,158,40.7,35.3,69,74,2026-03-12T08:18:51.383Z,real,,0,23.0647285,72.4390715
69b276f0038302abb38097e8,158,40.5,34.9,69,74,2026-03-12T08:18:56.180Z,real,,0,23.0647285,72.4390715
69b276f4038302abb38097ea,158,40.4,34.7,69,74,2026-03-12T08:19:00.915Z,real,,0,23.0647285,72.4390715
69b276f9038302abb38097ec,158,40.3,34.7,69,74,2026-03-12T08:19:05.855Z,real,,0,23.0647285,72.4390715
69b276ff038302abb38097ef,158,40.6,34.8,69,74,2026-03-12T08:19:11.143Z,real,,0,23.0647285,72.4390715
69b27704038302abb38097f1,158,41.0,35.3,69,74,2026-03-12T08:19:16.284Z,real,,0,23.0647285,72.4390715
69b27709038302abb38097f3,153,41.2,35.0,60,63,2026-03-12T08:19:21.175Z,real,,0,23.0647285,72.4390715
69b2770e038302abb38097f5,153,41.3,34.9,59,62,2026-03-12T08:19:26.130Z,real,,0,23.0647285,72.4390715
69b27712038302abb38097f7,124,41.4,35.3,45,47,2026-03-12T08:19:30.796Z,real,,0,23.0647285,72.4390715
69b27717038302abb38097f9,124,41.1,34.7,45,47,2026-03-12T08:19:35.921Z,real,,0,23.0647285,72.4390715
69b2771d038302abb38097fc,124,40.7,34.5,45,47,2026-03-12T08:19:41.041Z,real,,0,23.0647285,72.4390715
69b27722038302abb38097fe,122,40.5,34.4,44,47,2026-03-12T08:19:46.733Z,real,,0,23.0647285,72.4390715
69b27727038302abb3809800,122,40.8,33.5,44,47,2026-03-12T08:19:51.475Z,real,,0,23.0647285,72.4390715
69b2772c038302abb3809802,122,41.0,34.5,44,47,2026-03-12T08:19:56.193Z,real,,0,23.0647285,72.4390715
69b27736038302abb3809804,122,41.2,33.9,44,47,2026-03-12T08:20:06.283Z,real,,0,23.0647285,72.4390715
69b2773b038302abb3809806,122,40.9,34.1,44,47,2026-03-12T08:20:11.146Z,real,,0,23.0647285,72.4390715
69b27740038302abb3809808,122,40.7,34.1,44,47,2026-03-12T08:20:16.063Z,real,,0,23.0647285,72.4390715
69b27744038302abb380980a,122,40.7,34.2,44,47,2026-03-12T08:20:20.977Z,real,,0,23.0647285,72.4390715
